query_pattern,output_pattern,similarity
GRFRERDRCR,FED,0.62500000
FRERDRCRRFE,FED,0.75000000
FRERDRCRRFE,GF#ED,0.68750000
ERGGGFEDBC,FED,0.25000000
DRRRRRAGFEDCFE,BAG,0.50000000
