query_pattern,output_pattern,similarity
CDE-,EF#GAGECD,0.90000000
F#E-DC,GFED,0.21666667
GF#E-DC,FED,0.86666667
GF#E-DC,GFED,0.20000000
E-DC,FED,0.93333333
